id,price,property_type,room_type,availability_365,calculated_host_listings_count,host_response_time,host_response_rate,number_of_reviews,review_scores_rating,reviews_per_month,neighbourhood_cleansed,latitude,longitude
1055940525192192965,,Entire rental unit,Entire home/apt,267,1,,,0,,,Élysée,48.88159,2.31808
1055029714114946850,,Entire rental unit,Entire home/apt,0,2,,,0,,,Élysée,48.87612026901822,2.3073810338974
1055052159721471431,,Entire rental unit,Entire home/apt,0,2,,,2,3.5,0.1,Élysée,48.87652269360048,2.3075805231928825
1055071714989725297,,Entire rental unit,Entire home/apt,324,12,within an hour,100,53,4.58,2.66,Élysée,48.87178,2.32535
1055095228936782097,,Entire rental unit,Entire home/apt,107,8,within an hour,94,3,5.0,0.35,Élysée,48.87201934218327,2.2984890467519863
1055146850335904900,,Entire rental unit,Entire home/apt,269,1,,,0,,,Élysée,48.88196964485167,2.325311249810449
1056476505818415023,,Entire rental unit,Entire home/apt,193,1,within a day,50,0,,,Élysée,48.87574,2.30692
1060674457719973419,,Entire rental unit,Entire home/apt,0,1,,,1,5.0,0.07,Élysée,48.87432244064132,2.322285567671797
1059605941818495141,,Entire rental unit,Entire home/apt,360,25,within a day,64,1,5.0,1.0,Élysée,48.87184,2.29837
1060791226302168804,,Entire rental unit,Entire home/apt,269,1,,,0,,,Élysée,48.8702,2.32162
1060798762872788178,,Entire rental unit,Entire home/apt,33,141,within an hour,100,2,2.5,0.11,Élysée,48.86902,2.3033
1058589914478201069,,Entire rental unit,Entire home/apt,269,1,,,0,,,Élysée,48.88121,2.32211
1060910354255621958,,Entire rental unit,Entire home/apt,0,1,,,0,,,Élysée,48.8767348,2.3115636
1060061150476077454,,Entire rental unit,Entire home/apt,263,1,,,0,,,Élysée,48.87775,2.3093
1060076206364819456,,Entire rental unit,Entire home/apt,329,121,within an hour,100,25,4.44,1.3,Élysée,48.86763142894757,2.32421589253067
1060992288100601956,,Entire rental unit,Entire home/apt,0,20,within an hour,88,1,5.0,0.07,Élysée,48.878058,2.302372
1061374652986152066,,Entire rental unit,Entire home/apt,66,2,within a few hours,80,17,4.76,0.87,Élysée,48.8751457,2.3040101
1061427710674610309,,Entire rental unit,Entire home/apt,217,19,within an hour,98,48,4.27,2.42,Élysée,48.87992,2.32616
1062381244541642082,,Entire rental unit,Entire home/apt,256,1,,,0,,,Élysée,48.8754611,2.3065152
1062029016198078232,,Entire rental unit,Entire home/apt,82,816,within a day,87,0,,,Élysée,48.8749161,2.3159379
1063872035868113541,,Entire rental unit,Entire home/apt,0,4,,,31,5.0,1.74,Élysée,48.8659449,2.3046889
1064460912337052596,,Entire rental unit,Entire home/apt,263,9,a few days or more,33,0,,,Élysée,48.8704396,2.3006321
1064482627733047485,,Entire rental unit,Entire home/apt,48,5,within an hour,100,0,,,Élysée,48.87361,2.31683
1065351887620893488,,Entire rental unit,Entire home/apt,13,1,,,0,,,Élysée,48.87028026674888,2.303133057052252
1065576834159517742,,Entire rental unit,Entire home/apt,266,1,within an hour,100,19,5.0,1.33,Élysée,48.869233,2.32029
1066083933546044606,,Entire rental unit,Entire home/apt,260,2,within a few hours,90,18,4.44,1.32,Élysée,48.8793686,2.325909
1064979033175941054,,Entire rental unit,Entire home/apt,15,2,within an hour,100,9,4.67,0.66,Élysée,48.87524753516001,2.3169401649414247
1067336010480938571,,Room in hotel,Private room,49,7,within an hour,100,7,4.71,0.35,Élysée,48.87537,2.3183265
1067344699829870447,,Room in hotel,Private room,251,7,within an hour,100,0,,,Élysée,48.87537,2.3183265
1066689393962355267,,Entire rental unit,Entire home/apt,16,10,within an hour,100,8,4.88,0.42,Élysée,48.877678,2.3003398
1068858031561879193,,Entire rental unit,Entire home/apt,104,1,within a few hours,100,9,5.0,3.0,Élysée,48.8771673,2.2997451
1068886773852187071,,Entire rental unit,Entire home/apt,12,1,,,0,,,Élysée,48.8791463,2.3151734
1069404020425415356,,Room in hotel,Private room,196,7,within an hour,100,3,4.67,0.15,Élysée,48.87537,2.3183265
1070239827176548235,,Entire rental unit,Entire home/apt,269,1,,,0,,,Élysée,48.8795235,2.3157431
1070249817446805997,,Entire rental unit,Entire home/apt,0,5,within an hour,100,0,,,Élysée,48.87208408104658,2.31595442308147
1070263506549184122,,Entire rental unit,Entire home/apt,267,1,,,0,,,Élysée,48.87286716874848,2.296898413043843
1069575562185159114,,Entire rental unit,Entire home/apt,223,1,within a day,67,1,5.0,0.05,Élysée,48.87428,2.29635
1069645539875141665,,Entire rental unit,Entire home/apt,0,1,within an hour,100,25,4.68,1.37,Élysée,48.87775,2.31302
1069492379796557475,,Entire rental unit,Entire home/apt,269,1,,,0,,,Élysée,48.87714794886787,2.303932862685633
1069678753483886804,,Entire rental unit,Entire home/apt,0,5,within an hour,100,2,5.0,0.16,Élysée,48.87190715867209,2.3163183579058826
1070029789759866361,,Entire rental unit,Entire home/apt,340,102,within an hour,100,1,4.0,0.21,Élysée,48.87123,2.30833
1070779291716206927,,Entire rental unit,Entire home/apt,133,4,within a day,60,0,,,Élysée,48.8712749,2.3177232
1070832457559446937,,Entire rental unit,Entire home/apt,0,1,,,0,,,Élysée,48.881193406116,2.326400409555635
1070865909210631354,,Room in hotel,Private room,0,9,within a day,100,0,,,Élysée,48.8680520830398,2.3027704788490064
1071671215504124976,,Entire rental unit,Entire home/apt,0,4,,,54,4.72,2.96,Élysée,48.8657666,2.3045983
1070942552605442551,,Entire rental unit,Entire home/apt,268,816,within a day,87,0,,,Élysée,48.8740865,2.3074353
1071020436354803291,,Room in hotel,Private room,0,9,within a day,100,0,,,Élysée,48.87403376495372,2.302781630660862
1071844015695678679,,Boat,Entire home/apt,153,4,within an hour,100,6,5.0,0.35,Élysée,48.86417900360083,2.311761751770973
1071494132689875557,,Entire rental unit,Entire home/apt,269,1,within a day,100,0,,,Élysée,48.88040658420292,2.326192979036465
1072421984563119657,,Entire rental unit,Entire home/apt,161,1,,,0,,,Élysée,48.8706019759147,2.321997353442371
1073702175892868887,,Entire rental unit,Entire home/apt,130,24,within an hour,96,0,,,Élysée,48.87905594331672,2.326891493388053
1073894409940916009,,Entire rental unit,Entire home/apt,0,1,within a few hours,100,21,5.0,1.4,Élysée,48.8818,2.32451
1073904239433165476,,Entire rental unit,Entire home/apt,0,61,within an hour,100,8,4.5,0.46,Élysée,48.877669308125846,2.299169786274433
1074589249553850236,,Entire rental unit,Entire home/apt,98,28,a few days or more,3,0,,,Élysée,48.8708251,2.326062
1074608173086927543,,Entire rental unit,Entire home/apt,269,1,,,0,,,Élysée,48.87155334581779,2.3248730832820037
1075050108575147178,,Entire rental unit,Entire home/apt,27,141,within an hour,100,16,4.25,0.85,Élysée,48.86775,2.3013
1075131325801330905,,Entire rental unit,Entire home/apt,181,170,within an hour,95,2,5.0,0.14,Élysée,48.87073,2.30249
1075230796237995439,,Entire rental unit,Entire home/apt,324,121,within an hour,100,18,4.67,1.07,Élysée,48.86733,2.32273
1077360690249409720,,Entire rental unit,Entire home/apt,87,1,,,1,5.0,0.06,Élysée,48.88177241523778,2.322930340995128
1077400280648582586,,Entire rental unit,Entire home/apt,253,1,within an hour,100,14,4.79,0.8,Élysée,48.87107109322637,2.306663575047403
1076604320416650284,,Entire rental unit,Entire home/apt,324,184,within an hour,100,49,4.92,2.8,Élysée,48.8715039,2.3157075
1075447205609755444,,Entire rental unit,Entire home/apt,171,1,within a few hours,94,14,4.86,0.79,Élysée,48.87541661110564,2.3041050508618355
1076690039564992664,,Entire rental unit,Entire home/apt,263,1,within an hour,100,0,,,Élysée,48.87879637078687,2.3150571163870053
1075949095616845448,,Entire rental unit,Entire home/apt,228,15,within an hour,100,62,4.94,3.43,Élysée,48.872864,2.3260456
1076807723521029683,,Entire rental unit,Entire home/apt,365,1,a few days or more,0,0,,,Élysée,48.8772057,2.316542
1077224115182195307,,Entire rental unit,Entire home/apt,313,8,within an hour,100,51,4.84,2.59,Élysée,48.87085,2.3234873
1077224116223694415,,Entire rental unit,Entire home/apt,333,8,within an hour,100,34,4.74,1.73,Élysée,48.87085,2.3234873
1077225131639147183,,Entire rental unit,Entire home/apt,336,8,within an hour,100,54,4.78,2.73,Élysée,48.87085,2.3234873
1077225134109396230,,Entire rental unit,Entire home/apt,314,8,within an hour,100,57,4.77,2.91,Élysée,48.87085,2.3234873
1079508410591111395,,Entire rental unit,Entire home/apt,119,11,within an hour,100,1,5.0,0.07,Élysée,48.8756867,2.3226318
1079541192783426742,,Entire rental unit,Entire home/apt,166,1,within an hour,100,14,4.64,0.72,Élysée,48.88002216943827,2.323463888439613
1080378252564603029,,Entire rental unit,Entire home/apt,179,1,a few days or more,0,0,,,Élysée,48.87947,2.3183
1080382468646501348,,Entire rental unit,Entire home/apt,337,7,,,46,4.63,2.9,Élysée,48.87151,2.32549
1080405047590938819,,Entire rental unit,Entire home/apt,323,1,within a few hours,100,37,5.0,1.88,Élysée,48.87158171376279,2.3075376343933307
1079697904364918956,,Entire rental unit,Entire home/apt,13,45,within an hour,100,2,5.0,0.78,Élysée,48.8719326,2.3037977
1079726489035058170,,Entire rental unit,Entire home/apt,269,1,a few days or more,25,1,5.0,0.07,Élysée,48.87416079816529,2.311747864750034
1080943945230018972,,Entire rental unit,Entire home/apt,279,24,within an hour,100,62,4.98,3.15,Élysée,48.87119,2.32504
1081104267455941188,,Entire rental unit,Entire home/apt,269,7,a few days or more,0,0,,,Élysée,48.86816,2.29955
1081197781550957409,,Entire rental unit,Entire home/apt,365,1,,,0,,,Élysée,48.8696773,2.3018161
1081206585861772315,,Entire rental unit,Entire home/apt,336,7,,,16,4.06,0.84,Élysée,48.8718226643128,2.325827109533674
1082449418290115648,,Entire rental unit,Entire home/apt,73,1,,,0,,,Élysée,48.8686263,2.3048679
1081771591323731195,,Entire rental unit,Entire home/apt,0,4,,,58,4.72,3.01,Élysée,48.8657666,2.3045983
1081813751193630793,,Entire rental unit,Entire home/apt,253,1,within an hour,100,6,5.0,0.34,Élysée,48.87948979999999,2.3239394772461086
1081840073652296121,,Entire rental unit,Entire home/apt,0,4,,,59,4.76,3.05,Élysée,48.8657666,2.3045983
1084770142975181841,,Entire rental unit,Entire home/apt,269,1,,,0,,,Élysée,48.87212708553032,2.323208931518812
1084890809874236931,,Entire rental unit,Entire home/apt,257,1,within a day,100,0,,,Élysée,48.8790967922216,2.321120151211368
1085011309361359514,,Entire rental unit,Entire home/apt,268,1,,,1,4.0,0.07,Élysée,48.88069,2.3188
1084577806349336868,,Entire rental unit,Entire home/apt,34,39,within an hour,94,24,4.67,1.42,Élysée,48.8679,2.30651
1085948074151332003,,Entire rental unit,Entire home/apt,0,1,,,0,,,Élysée,48.87415055823855,2.3240983690079
1085385002598595510,,Entire rental unit,Entire home/apt,263,1,,,0,,,Élysée,48.8817462673138,2.3236963156218864
1085995486018966342,,Entire rental unit,Entire home/apt,304,204,within an hour,100,34,4.74,1.92,Élysée,48.8746439,2.3255766
1084691456608967724,,Entire rental unit,Entire home/apt,360,25,within an hour,100,7,4.57,0.5,Élysée,48.87304,2.30411
1084692418761490545,,Entire rental unit,Entire home/apt,361,22,within an hour,100,6,4.5,0.32,Élysée,48.87271895028381,2.311639220522157
1086825919023277220,,Entire rental unit,Entire home/apt,237,19,within an hour,98,47,4.51,4.16,Élysée,48.87407,2.3043
1086149610583406203,,Entire rental unit,Entire home/apt,74,1,within a day,100,4,5.0,0.3,Élysée,48.87499070101489,2.321871016277841
1086180309832086366,,Entire rental unit,Entire home/apt,81,1,within an hour,100,72,4.93,3.86,Élysée,48.8735308,2.3006399
1086262606512645300,,Entire rental unit,Entire home/apt,285,11,within an hour,100,9,5.0,0.58,Élysée,48.86738120956523,2.3041150492691727
1088159693972512718,,Entire rental unit,Entire home/apt,363,370,within an hour,100,3,5.0,0.22,Élysée,48.87,2.321
1088309266624697283,,Entire rental unit,Entire home/apt,47,1,within an hour,100,1,5.0,1.0,Élysée,48.8710823,2.3169413
1087511455839862434,,Entire rental unit,Entire home/apt,353,5,within an hour,100,6,4.83,0.32,Élysée,48.87155393834187,2.3216368969081187
1088382947858308213,,Entire rental unit,Entire home/apt,269,1,,,0,,,Élysée,48.87815905957625,2.314424850262462
1089077182415852769,,Entire rental unit,Entire home/apt,269,1,,,0,,,Élysée,48.874133439787,2.3059153305079136
1089853229772546496,,Entire rental unit,Entire home/apt,363,370,within an hour,100,1,4.0,0.06,Élysée,48.88,2.317
1091060898252291023,,Entire rental unit,Entire home/apt,81,2,within a few hours,90,4,3.75,0.44,Élysée,48.871036822505936,2.316929323278796
1091146348800919851,,Entire rental unit,Entire home/apt,186,141,within an hour,100,44,4.48,2.36,Élysée,48.87587,2.2982
1090393348409889807,,Entire rental unit,Entire home/apt,17,29,within a few hours,69,16,4.88,1.04,Élysée,48.87284274414059,2.326025514243842
1091385513134724327,,Entire rental unit,Entire home/apt,269,1,,,0,,,Élysée,48.8733923,2.3213024
1091206448928687507,,Entire rental unit,Entire home/apt,47,1,within a few hours,100,1,5.0,0.07,Élysée,48.87523753206327,2.326171619112012
1090502646283750434,,Entire rental unit,Entire home/apt,9,25,within an hour,100,9,5.0,0.57,Élysée,48.87198,2.31772
1090508659402664193,,Boat,Entire home/apt,263,9,a few days or more,33,0,,,Élysée,48.86407556673631,2.319411823278803
1093249846373104640,,Entire rental unit,Entire home/apt,242,1,within a day,60,4,4.75,0.29,Élysée,48.87041046589182,2.3197428011121923
1091961025280792346,,Room in hotel,Private room,111,1,within an hour,100,10,4.6,0.6,Élysée,48.8708778,2.3091985
1092614358419532028,,Entire rental unit,Entire home/apt,354,25,within an hour,100,8,4.25,0.43,Élysée,48.87072608367173,2.3131661496405607
1091969183543663364,,Room in hotel,Private room,106,3,within an hour,100,0,,,Élysée,48.8770778,2.3220549
1091969183545800925,,Room in hotel,Private room,109,3,within an hour,100,2,5.0,0.16,Élysée,48.8770778,2.3220549
1091969281938525850,,Room in hotel,Private room,79,3,within an hour,100,0,,,Élysée,48.8770778,2.3220549
1093404047865720044,,Entire rental unit,Entire home/apt,260,1,a few days or more,0,0,,,Élysée,48.8728355,2.3022865
1092688726020794437,,Entire rental unit,Entire home/apt,239,1,within a day,80,22,4.95,1.36,Élysée,48.87064460000001,2.3103028
1092692102948434736,,Entire rental unit,Entire home/apt,97,2,within an hour,100,7,4.43,0.4,Élysée,48.8709103,2.3176736
1092720121063377343,,Entire rental unit,Entire home/apt,0,44,within an hour,100,0,,,Élysée,48.87209,2.31634
1093498347774068091,,Private room in rental unit,Private room,107,1,within a few hours,60,57,4.93,2.98,Élysée,48.8812,2.32322
1092098266431353013,,Entire rental unit,Entire home/apt,263,1,,,0,,,Élysée,48.877947328012,2.317356332198285
1093550386830026906,,Entire rental unit,Entire home/apt,0,1,within an hour,100,22,4.91,1.18,Élysée,48.87508,2.31552
1094229067514322476,,Entire rental unit,Entire home/apt,226,1,within a few hours,100,18,4.83,1.2,Élysée,48.8783231,2.3194741
1095695714184754577,,Entire rental unit,Entire home/apt,128,2,within an hour,94,54,4.63,2.93,Élysée,48.87309,2.30963
1095443053757034011,,Entire rental unit,Entire home/apt,0,1,,,0,,,Élysée,48.870183620922894,2.310582250356674
1095495869394400869,,Entire rental unit,Entire home/apt,267,1,within a few hours,90,1,5.0,0.36,Élysée,48.88159755433302,2.325522679579721
1096216965644032872,,Entire rental unit,Entire home/apt,327,2,within an hour,94,23,4.65,1.32,Élysée,48.87265684729111,2.304640262707128
1094744579254432669,,Entire rental unit,Entire home/apt,327,36,within an hour,100,32,4.69,1.74,Élysée,48.8746439,2.3255766
1095563376866374359,,Entire rental unit,Entire home/apt,178,1,within a few hours,100,25,5.0,1.42,Élysée,48.8783555,2.3151208
1096369771659673108,,Entire rental unit,Entire home/apt,0,184,within an hour,100,29,4.69,1.66,Élysée,48.87717,2.29975
1094828926308971994,,Private room in rental unit,Private room,4,1,within an hour,100,89,4.83,4.86,Élysée,48.8703927,2.3178517
1096390902789429201,,Entire rental unit,Entire home/apt,0,3,within an hour,90,7,4.71,0.39,Élysée,48.86934979228584,2.302532502241588
1097679906813764120,,Entire rental unit,Entire home/apt,286,88,within an hour,100,1,4.0,0.83,Élysée,48.8715067,2.3145905
1096859093083551158,,Entire rental unit,Entire home/apt,130,1,within an hour,100,26,4.77,1.89,Élysée,48.87645,2.32051
1097714160320609203,,Entire rental unit,Entire home/apt,346,1,within a day,50,2,5.0,0.15,Élysée,48.87617044764304,2.307188998042507
1097780207217510222,,Entire rental unit,Entire home/apt,347,24,within an hour,100,64,4.94,3.44,Élysée,48.86888,2.30504
1097011566946292194,,Entire rental unit,Entire home/apt,241,1,within a few hours,100,3,5.0,0.36,Élysée,48.87855330000001,2.3053895
1097807479304192178,,Entire rental unit,Entire home/apt,157,1,within an hour,100,10,4.4,0.67,Élysée,48.872008142386015,2.325523919531541
1097063377390040738,,Entire rental unit,Entire home/apt,195,1,within an hour,100,7,4.71,0.41,Élysée,48.87393,2.32387
1097063945595455948,,Entire rental unit,Entire home/apt,44,1,within an hour,100,9,5.0,0.55,Élysée,48.86577210462288,2.309902645647526
1097082117619041856,,Entire rental unit,Entire home/apt,41,25,within an hour,100,12,4.83,0.65,Élysée,48.874199867882126,2.303800803444765
1097100609509700248,,Entire rental unit,Entire home/apt,363,370,within an hour,100,1,5.0,0.12,Élysée,48.876,2.32
1098311667023091894,,Entire rental unit,Entire home/apt,0,1,,,0,,,Élysée,48.8760979,2.2971344
1098334585944218669,,Entire rental unit,Entire home/apt,247,1,within a day,50,47,4.85,2.51,Élysée,48.87129,2.30475
1097206089981919957,,Entire rental unit,Entire home/apt,238,1,,,21,4.76,1.27,Élysée,48.87439697150992,2.306837886571884
1098586078865488314,,Entire rental unit,Entire home/apt,269,1,,,1,5.0,0.06,Élysée,48.86897351908618,2.3048071045765828
1101310060020360515,,Entire rental unit,Entire home/apt,0,44,within an hour,100,2,5.0,0.24,Élysée,48.87554071694357,2.306699399553593
1099929305327564238,,Entire rental unit,Entire home/apt,0,1,within an hour,100,12,5.0,0.66,Élysée,48.88126796714663,2.3230940848588943
1100112879555144600,,Entire home,Entire home/apt,0,1,,,1,5.0,0.05,Élysée,48.8776047,2.2995171
1101420573080360866,,Entire rental unit,Entire home/apt,183,3,within a day,83,3,5.0,0.27,Élysée,48.87752913470807,2.317339405204108
1101955138896595445,,Entire rental unit,Entire home/apt,184,141,within an hour,100,34,4.38,1.91,Élysée,48.870814192761785,2.307378210035414
1101960142595840567,,Entire rental unit,Entire home/apt,180,141,within an hour,100,11,4.64,0.7,Élysée,48.87733,2.29867
1102900577828884667,,Entire rental unit,Entire home/apt,363,370,within an hour,100,0,,,Élysée,48.87,2.321
1102142209147876474,,Entire rental unit,Entire home/apt,256,1,within a day,67,53,4.85,4.31,Élysée,48.87716,2.32644
